"dataset1","dataset2","distance"
helena,teachingassistant,9.523748000409501
helena,thyroid-allbp,9.827335703273349
helena,thyroid-allhyper,9.827335703273349
helena,user-knowledge,9.411553584072442
helena,vehicle,9.375073768181712
helena,vertebra-column,9.560460890514115
helena,volcanoes-a1,9.539776029493938
helena,volcanoes-a3,9.38629563246033
helena,volcanoes-a4,9.168954295516679
helena,volcanoes-d1,12.247183834919106
helena,wall-robot-navigation,9.015868227925372
helena,waveform-5000,11.333618473898293
helena,wine-quality-white,10.982290420046182
helena,wine,9.283033344835014
helena,zoo,10.270709656373963
indian_pines,abalone,9.087989896784137
indian_pines,artificial-characters,11.791802396638044
indian_pines,balance-scale,8.453699565552288
indian_pines,breast-tissue,8.508866856030373
indian_pines,car,9.244920762644856
indian_pines,cardiotocography,8.746360230005553
indian_pines,cmc,8.949839835981152
indian_pines,cnae-9,10.176464345860039
indian_pines,collins,10.91509904643212
indian_pines,covertype,11.537273435025119
indian_pines,desharnais,8.172713159655208
indian_pines,diggle_table_a2,9.01585900966014
indian_pines,ecoli,8.320700676764941
indian_pines,energy-efficiency,9.77672758153861
indian_pines,eye_movements,11.380273535995077
indian_pines,fabert,11.367452856961611
indian_pines,fars,11.287449939396735
indian_pines,fashion-mnist,11.432304401312777
indian_pines,gas-drift-different-concentrations,9.589597602231693
indian_pines,gas-drift,9.632355937388645
indian_pines,gina_prior2,9.875176188395526
indian_pines,glass,7.792979514349326
indian_pines,har,10.54427754800769
indian_pines,hayes-roth,8.500412923769717
indian_pines,heart-long-beach,9.035317938941906
indian_pines,heart-switzerland,8.38217183986443
indian_pines,helena,11.541605392345343
indian_pines,indian_pines,0.0
indian_pines,iris,9.81420039366115
indian_pines,jannis,11.532601738260809
indian_pines,japanesevowels,8.60169250426271
indian_pines,jungle_chess_2pcs_endgame_panther_elephant,9.359463547263115
indian_pines,jungle_chess_2pcs_raw_endgame_complete,10.72232364071829
indian_pines,leaf,8.931737880436737
indian_pines,led-display-domain-7digit,10.000699312310344
indian_pines,mfeat-factors,8.48976270357381
indian_pines,mfeat-fourier,8.108980894678137
indian_pines,mfeat-karhunen,8.365156008071677
indian_pines,mfeat-morphological,7.882889562241109
indian_pines,mfeat-pixel,8.222233018288712
indian_pines,microaggregation2,10.943742785832727
indian_pines,nursery,10.52426670280202
indian_pines,page-blocks,9.585711479387271
indian_pines,pokerhand,11.537121741728184
indian_pines,popularkids,8.012474179156806
indian_pines,prnn_fglass,7.792979514349312
indian_pines,prnn_viruses,8.346954820507824
indian_pines,rmftsa_sleepdata,8.604377030462043
indian_pines,robot-failures-lp1,8.290075657578017
indian_pines,robot-failures-lp5,8.14578072610439
indian_pines,satimage,9.663311000772094
indian_pines,seeds,8.293729579327366
indian_pines,segment,7.67982320232699
indian_pines,seismic-bumps,8.293729579327366
indian_pines,semeion,8.105889008533913
indian_pines,shuttle,11.538426306812994
indian_pines,spectrometer,8.601855530171251
indian_pines,steel-plates-fault,7.871599021074244
indian_pines,synthetic_control,8.752652189517336
indian_pines,tae,8.655743144963049
indian_pines,tamilnadu-electricity,11.662787809896791
indian_pines,teachingassistant,8.334528979070399
indian_pines,thyroid-allbp,9.018693680237071
indian_pines,thyroid-allhyper,9.018693680237071
indian_pines,user-knowledge,8.5105972922823
indian_pines,vehicle,8.000545029020762
indian_pines,vertebra-column,7.933910010980321
indian_pines,volcanoes-a1,8.058426636870855
indian_pines,volcanoes-a3,8.179267092638867
indian_pines,volcanoes-a4,8.13519293778904
indian_pines,volcanoes-d1,11.537275778709578
indian_pines,wall-robot-navigation,7.7982152256358575
indian_pines,waveform-5000,10.524968694352893
indian_pines,wine-quality-white,9.678532139713264
indian_pines,wine,8.633285141121643
indian_pines,zoo,9.457207368740693
iris,abalone,5.878842248215144
iris,artificial-characters,10.069415456268741
iris,balance-scale,4.802734858605831
iris,breast-tissue,6.143312298585441
iris,car,6.2446751215511185
iris,cardiotocography,6.158040817700404
iris,cmc,6.071738953013214
iris,cnae-9,9.115505767114668
iris,collins,8.292619112871812
iris,covertype,9.97263697432567
iris,desharnais,6.20462558985871
iris,diggle_table_a2,4.398727310833875
iris,ecoli,5.374048812623616
iris,energy-efficiency,8.573590403899255
iris,eye_movements,9.830594641979538
iris,fabert,9.66121587384978
iris,fars,9.760842287249888
iris,fashion-mnist,9.91629040003753
iris,gas-drift-different-concentrations,7.700017736547866
iris,gas-drift,7.934865023811078
iris,gina_prior2,8.341430475987442
iris,glass,5.446918514365115
iris,har,8.556992823272045
iris,hayes-roth,6.226869249399577
iris,heart-long-beach,6.558713471002553
iris,heart-switzerland,5.826588088021036
iris,helena,9.975102924244029
iris,indian_pines,9.81420039366115
iris,iris,0.0
iris,jannis,9.969668316382375
iris,japanesevowels,7.274845838965821
iris,jungle_chess_2pcs_endgame_panther_elephant,6.394563928603568
iris,jungle_chess_2pcs_raw_endgame_complete,9.358273072817898
iris,leaf,6.747124300991797
iris,led-display-domain-7digit,5.939318325399695
iris,mfeat-factors,5.595575426031005
iris,mfeat-fourier,5.274909418816602
iris,mfeat-karhunen,5.628081179849365
iris,mfeat-morphological,6.346335907138014
iris,mfeat-pixel,7.001106394438815
iris,microaggregation2,9.058760156384139
iris,nursery,7.809800232124965
iris,page-blocks,6.791545510117626
iris,pokerhand,9.970832816334408
iris,popularkids,5.642675521557492
iris,prnn_fglass,5.446918514365109
iris,prnn_viruses,5.47427621526009
iris,rmftsa_sleepdata,4.967724509962779
iris,robot-failures-lp1,6.837738096829548
iris,robot-failures-lp5,7.160333028950122
iris,satimage,7.161727628529863
iris,seeds,4.108214841790992
iris,segment,6.5092587406633955
iris,seismic-bumps,4.108214841790992
iris,semeion,6.760964490582743
iris,shuttle,9.973324537239904
iris,spectrometer,6.770374368854186
iris,steel-plates-fault,6.33125570461996
iris,synthetic_control,6.3619156528620735
iris,tae,4.714139099555666
iris,tamilnadu-electricity,10.01804565629457
iris,teachingassistant,6.544468301127496
iris,thyroid-allbp,7.504126760122183
iris,thyroid-allhyper,7.504126760122183
iris,user-knowledge,6.3140158564188
iris,vehicle,6.425507807858966
iris,vertebra-column,7.012292422828206
iris,volcanoes-a1,5.883507839454209
iris,volcanoes-a3,6.119935288051715
iris,volcanoes-a4,5.527781689532829
iris,volcanoes-d1,9.972638441028781
iris,wall-robot-navigation,5.1080508472024695
iris,waveform-5000,9.218829654913621
iris,wine-quality-white,8.480730964357656
iris,wine,5.698685093009825
iris,zoo,7.220308830907742
jannis,abalone,9.804648787567938
jannis,artificial-characters,12.106359489651098
jannis,balance-scale,9.1141309397565
jannis,breast-tissue,9.13803582972341
jannis,car,9.383241833508707
jannis,cardiotocography,9.659543669978621
jannis,cmc,9.621931423439811
jannis,cnae-9,10.993699082297221
jannis,collins,10.856502610340831
jannis,covertype,12.247206119715914
jannis,desharnais,9.192054968087406
jannis,diggle_table_a2,9.551873526143527
jannis,ecoli,9.624985129407511
jannis,energy-efficiency,10.990823900657361
jannis,eye_movements,11.887774207208379
jannis,fabert,12.17189833387736
jannis,fars,12.208985160379367
jannis,fashion-mnist,12.228636728603023
jannis,gas-drift-different-concentrations,10.355535929347644
jannis,gas-drift,10.416118735581605
jannis,gina_prior2,11.30952168851208
jannis,glass,9.066359488228903
jannis,har,11.181186999778951
jannis,hayes-roth,9.301707656187858
jannis,heart-long-beach,9.54261220850149
jannis,heart-switzerland,9.328135158770113
jannis,helena,12.246433590247692
jannis,indian_pines,11.532601738260809
jannis,iris,9.969668316382375
jannis,jannis,0.0
jannis,japanesevowels,9.964201292465463
jannis,jungle_chess_2pcs_endgame_panther_elephant,9.766036199831257
jannis,jungle_chess_2pcs_raw_endgame_complete,11.925067529835834
jannis,leaf,10.480723659608147
jannis,led-display-domain-7digit,10.203058405585388
jannis,mfeat-factors,9.311573952433097
jannis,mfeat-fourier,9.030453692512532
jannis,mfeat-karhunen,9.178131297672946
jannis,mfeat-morphological,9.48967958860263
jannis,mfeat-pixel,9.734058242420309
jannis,microaggregation2,11.496689469919449
jannis,nursery,10.637390111555025
jannis,page-blocks,10.221605146441032
jannis,pokerhand,12.247177388644094
jannis,popularkids,9.179409184582756
jannis,prnn_fglass,9.066359488228903
jannis,prnn_viruses,9.260655340084917
jannis,rmftsa_sleepdata,9.045406003329793
jannis,robot-failures-lp1,9.247000828439505
jannis,robot-failures-lp5,9.38720365184747
jannis,satimage,11.015718778335659
jannis,seeds,9.501846253598062
jannis,segment,9.570318783163225
jannis,seismic-bumps,9.501846253598062
jannis,semeion,9.396237682538217
jannis,shuttle,12.247060290448518
jannis,spectrometer,9.930057671982429
jannis,steel-plates-fault,9.407054978898195
jannis,synthetic_control,10.081675564127607
jannis,tae,9.249704388742684
jannis,tamilnadu-electricity,11.853485639253913
jannis,teachingassistant,9.531459743273837
jannis,thyroid-allbp,9.815131318180546
jannis,thyroid-allhyper,9.815131318180546
jannis,user-knowledge,9.392061662635303
jannis,vehicle,9.385573421137211
jannis,vertebra-column,9.57823864252062
jannis,volcanoes-a1,9.53477581574923
jannis,volcanoes-a3,9.3634582672256
jannis,volcanoes-a4,9.15822679909202
jannis,volcanoes-d1,12.247205931390742
jannis,wall-robot-navigation,9.000898847912955
jannis,waveform-5000,11.317539184612597
jannis,wine-quality-white,10.992802378326322
jannis,wine,9.273814908320578
jannis,zoo,10.267624495512402
japanesevowels,abalone,6.421152914378601
japanesevowels,artificial-characters,10.306465066129833
japanesevowels,balance-scale,4.620400619321868
japanesevowels,breast-tissue,5.048196860245841
japanesevowels,car,5.967433033844585
japanesevowels,cardiotocography,6.594208713707747
japanesevowels,cmc,6.27905665526273
japanesevowels,cnae-9,9.503020373655803
japanesevowels,collins,7.695028249706322
japanesevowels,covertype,9.936745331951736
japanesevowels,desharnais,5.464262563065005
japanesevowels,diggle_table_a2,6.587821654481337
japanesevowels,ecoli,6.401016549677853
japanesevowels,energy-efficiency,8.991121248203827
japanesevowels,eye_movements,8.46888766210895
japanesevowels,fabert,9.70917040197225
japanesevowels,fars,9.750640772167497
japanesevowels,fashion-mnist,10.042516949918433
japanesevowels,gas-drift-different-concentrations,7.705633434499818
japanesevowels,gas-drift,7.479939083724232
japanesevowels,gina_prior2,8.54408874271815
japanesevowels,glass,5.475031850200532
japanesevowels,har,9.052298360441108
japanesevowels,hayes-roth,6.049895671514915
japanesevowels,heart-long-beach,5.972284162642883
japanesevowels,heart-switzerland,6.038429537288154
japanesevowels,helena,9.907315713534327
japanesevowels,indian_pines,8.60169250426271
japanesevowels,iris,7.274845838965821
japanesevowels,jannis,9.964201292465463
japanesevowels,japanesevowels,0.0
japanesevowels,jungle_chess_2pcs_endgame_panther_elephant,5.585467394177492
japanesevowels,jungle_chess_2pcs_raw_endgame_complete,9.063126353459895
japanesevowels,leaf,8.268432004071869
japanesevowels,led-display-domain-7digit,6.970983116216832
japanesevowels,mfeat-factors,4.639082083383885
japanesevowels,mfeat-fourier,4.624149308788234
japanesevowels,mfeat-karhunen,4.203984440163708
japanesevowels,mfeat-morphological,6.107679666738871
japanesevowels,mfeat-pixel,6.471526547682518
japanesevowels,microaggregation2,9.62379749370867
japanesevowels,nursery,8.836512948883001
japanesevowels,page-blocks,7.693739402055144
japanesevowels,pokerhand,9.93576251861692
japanesevowels,popularkids,5.159439735435595
japanesevowels,prnn_fglass,5.475031850200549
japanesevowels,prnn_viruses,6.088580662447248
japanesevowels,rmftsa_sleepdata,5.9407286823694045
japanesevowels,robot-failures-lp1,5.219019350458512
japanesevowels,robot-failures-lp5,5.5450203069672295
japanesevowels,satimage,8.546305474841843
japanesevowels,seeds,6.298083405643985
japanesevowels,segment,6.025149728763726
japanesevowels,seismic-bumps,6.298083405643985
japanesevowels,semeion,5.762352346543067
japanesevowels,shuttle,9.929346647559013
japanesevowels,spectrometer,6.136136900302632
japanesevowels,steel-plates-fault,6.409364634954392
japanesevowels,synthetic_control,7.286107418779291
japanesevowels,tae,5.696024333398554
japanesevowels,tamilnadu-electricity,8.591441638250316
japanesevowels,teachingassistant,7.472133098510701
japanesevowels,thyroid-allbp,5.647338536775645
japanesevowels,thyroid-allhyper,5.647338536775645
japanesevowels,user-knowledge,5.648361863747916
japanesevowels,vehicle,6.031782414274944
japanesevowels,vertebra-column,6.4599400617189175
japanesevowels,volcanoes-a1,5.995171220749798
japanesevowels,volcanoes-a3,4.6730882548412485
japanesevowels,volcanoes-a4,4.635650288902102
japanesevowels,volcanoes-d1,9.936731057616662
japanesevowels,wall-robot-navigation,5.819111569640785
japanesevowels,waveform-5000,9.754924960783029
japanesevowels,wine-quality-white,7.655045072132677
japanesevowels,wine,6.048669247908545
japanesevowels,zoo,7.192462580953558
jungle_chess_2pcs_endgame_panther_elephant,abalone,6.3112044178104325
jungle_chess_2pcs_endgame_panther_elephant,artificial-characters,9.586390060561321
jungle_chess_2pcs_endgame_panther_elephant,balance-scale,5.926976503491666
jungle_chess_2pcs_endgame_panther_elephant,breast-tissue,5.9250070652307185
jungle_chess_2pcs_endgame_panther_elephant,car,6.74746798433603
jungle_chess_2pcs_endgame_panther_elephant,cardiotocography,3.3607983258950993
jungle_chess_2pcs_endgame_panther_elephant,cmc,5.549430655864353
jungle_chess_2pcs_endgame_panther_elephant,cnae-9,8.48853161654139
jungle_chess_2pcs_endgame_panther_elephant,collins,7.921291820342108
jungle_chess_2pcs_endgame_panther_elephant,covertype,9.770492344846236
jungle_chess_2pcs_endgame_panther_elephant,desharnais,6.147567010066733
jungle_chess_2pcs_endgame_panther_elephant,diggle_table_a2,6.318342152486715
jungle_chess_2pcs_endgame_panther_elephant,ecoli,5.642124066041299
jungle_chess_2pcs_endgame_panther_elephant,energy-efficiency,8.388578437039742
jungle_chess_2pcs_endgame_panther_elephant,eye_movements,9.244911254048523
jungle_chess_2pcs_endgame_panther_elephant,fabert,9.69989254607529
jungle_chess_2pcs_endgame_panther_elephant,fars,9.663843974412233
jungle_chess_2pcs_endgame_panther_elephant,fashion-mnist,9.674571033107645
jungle_chess_2pcs_endgame_panther_elephant,gas-drift-different-concentrations,7.126082002244053
jungle_chess_2pcs_endgame_panther_elephant,gas-drift,7.198970872580499
jungle_chess_2pcs_endgame_panther_elephant,gina_prior2,8.451367990443044
jungle_chess_2pcs_endgame_panther_elephant,glass,5.888155903126034
jungle_chess_2pcs_endgame_panther_elephant,har,8.45211106036974
jungle_chess_2pcs_endgame_panther_elephant,hayes-roth,6.666453114787228
jungle_chess_2pcs_endgame_panther_elephant,heart-long-beach,5.28772789894999
jungle_chess_2pcs_endgame_panther_elephant,heart-switzerland,5.3254873708288315
jungle_chess_2pcs_endgame_panther_elephant,helena,9.774499251870106
jungle_chess_2pcs_endgame_panther_elephant,indian_pines,9.359463547263115
jungle_chess_2pcs_endgame_panther_elephant,iris,6.394563928603568
jungle_chess_2pcs_endgame_panther_elephant,jannis,9.766036199831257
jungle_chess_2pcs_endgame_panther_elephant,japanesevowels,5.585467394177492
jungle_chess_2pcs_endgame_panther_elephant,jungle_chess_2pcs_endgame_panther_elephant,0.0
jungle_chess_2pcs_endgame_panther_elephant,jungle_chess_2pcs_raw_endgame_complete,9.536556289486398
jungle_chess_2pcs_endgame_panther_elephant,leaf,7.517360596346322
jungle_chess_2pcs_endgame_panther_elephant,led-display-domain-7digit,6.982189841190309
jungle_chess_2pcs_endgame_panther_elephant,mfeat-factors,4.727230590781139
jungle_chess_2pcs_endgame_panther_elephant,mfeat-fourier,4.568677936305149
jungle_chess_2pcs_endgame_panther_elephant,mfeat-karhunen,5.626467735591148
